Download Link:,Object Number:,Artist:,Title:,Medium:
https://nationalgalleryimages.ie/asset/?external_id=NGI.2009.16&download=true,NGI.2009.16,"Artist: Robert Ponsonby Staples, 1853-1943",Ireland's Eye from Howth,"Graphite, pastel, chalk and watercolour on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2009.15&download=true,NGI.2009.15,"Artist: Aloysius O'Kelly, 1853-1936",Preparing for Winter,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.2009.13&download=true,NGI.2009.13,"Artist: Pierre Bonnard, 1867-1947",Nude before a Mirror,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.2009.3&download=true,NGI.2009.3,"Artist: Sarah Henrietta Purser ,1848-1943","Mrs Moore, 24 Powers Court","Charcoal, bodycolour (white highlights) on buff laid coloured paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2008.90&download=true,NGI.2008.90,"Artist: Gustave Caillebotte ,1848 - 1894","Banks of a Canal, near Naples",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.2008.36.11&download=true,NGI.2008.36.11,"Artist: William Evans of Eton ,1798-1877","Glen Inagh, Connemara",Watercolour and graphite on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2008.36.6&download=true,NGI.2008.36.6,"Artist: William Evans of Eton ,1798-1877","Keem Beach, Achill, County Mayo",Watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2008.36.3&download=true,NGI.2008.36.3,"Artist: William Evans of Eton ,1798-1877","View near Delphi, County Galway",Watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2007&download=true,NGI.2007,"Artist: Ludolf Bakhuizen, 1630-1708",A States Yacht and other Shipping off the Dutch Coast,Ink and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2006.23&download=true,NGI.2006.23,"Artist: Pierre Bonnard, 1867-1947",Le Déjeuner,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.2006.13&download=true,NGI.2006.13,"Artist: Nathaniel Hone the Elder, 1718-1784",Portrait of a Man in a Pink Coat,"Enamel on copper, in a gold surround frame with glass"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2006.9&download=true,NGI.2006.9,"Artist: Aloysius O'Kelly ,1853-1936",Interior of a Church in Brittany,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.2000&download=true,NGI.2000,"Artist: William Alexander, 1767-1816","A Chinese Junk; A Chinese Junk (another version, on verso)",Graphite and watercolour on paper; graphite on verso
https://nationalgalleryimages.ie/asset/?external_id=NGI.1982&download=true,NGI.1982,"Artist: Simon Vouet, 1590-1649",The Four Seasons,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1867&download=true,NGI.1867,"Attributed to: Georges de La Tour, 1593 - 1652",The Image of Saint Alexis,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1780&download=true,NGI.1780,"Artist: Jacques Yverni, fl.1410-1438",The Annunciation,Tempera and gold leaf on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.1768&download=true,NGI.1768,"Artist: Giovanni di Paolo di Grazia, 1398-1482",Christ on the Cross,Tempera and gold leaf on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.1739&download=true,NGI.1739,"Artist: Ignaz Stern, 1679-1748",Cupid Chastised,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1721&download=true,NGI.1721,"Artist: Juan Fernández de Navarrete, c.1526-1579",Abraham and the Three Angels,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1393&download=true,NGI.1393,"Artist: James Barry, 1741-1806",The Death of Adonis,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1378&download=true,NGI.1378,"Artist: Jean Michelin, 1623-1696",A Peasant Family,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1376&download=true,NGI.1376,"Artist: Sarah Henrietta Purser, 1848-1943","Portrait of Roger Casement, (1864-1916), Patriot and Revolutionary",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1295&download=true,NGI.1295,"Artist: Unknown Artist, Ireland, 19th century","Portrait of Denis Florence McCarthy (1817-1882), Poet",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1292&download=true,NGI.1292,"Artist: Jean Baptiste Edouard Detaille, 1848-1912",A Cavalry Officer,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1256&download=true,NGI.1256,"Artist: Jean-Léon Gérôme, 1824-1904",The Gulf of Aqaba,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1223&download=true,NGI.1223,"Artist: Pieter Claeissins the Elder, 1500-1576",The Annunciation,Oil on oak panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.1201&download=true,NGI.1201,"Artist: Tommaso del Mazza, fl. c.1370-c.1420",The Virgin and Child with Saints and Donors,Tempera and gold leaf on poplar panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.1174&download=true,NGI.1174,"Artist: Harriet Osborne O'Hagen, 1830-1921",An Interior,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.1056&download=true,NGI.1056,"Artist: Alfred Grey, fl.1870-1900",The River Bank,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1051&download=true,NGI.1051,"Artist: Jacques-Emile Blanche, 1861-1942","Portrait of James Joyce (1882-1941), Author",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1033&download=true,NGI.1033,"Artist: Unknown Artist, Netherlands, 17th century",Village Merrymaking,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1019&download=true,NGI.1019,"Artist: Daniel Maclise, 1806-1870","Portrait of Edmund Kean (1787-1833), Actor, as Hamlet",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.961&download=true,NGI.961,"Artist: Christiaen Jansz Dusart, 1618-1682/83",Dead Game,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.906&download=true,NGI.906,"Follower of: George Stubbs, 1724-1806",Sportsmen at Rest,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.874&download=true,NGI.874,"Artist: John Butler Yeats, 1839-1922","Portrait of Douglas Hyde, First President of Ireland (1860-1949), Poet and Scholar",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.803&download=true,NGI.803,"After: Jean-Baptiste Greuze, 1725-1805",The Capuchin Doll,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.796&download=true,NGI.796,"Artist: Thomas Gainsborough, 1727-1788",Landscape with Cattle,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.751&download=true,NGI.751,"Artist: Unknown Artist, Lower Rhine, 15th-16th centuries",Portrait of a Young Woman,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.702&download=true,NGI.702,"Artist: Pompeo Batoni, 1708-1787","Joseph Leeson, later 2nd Earl of Milltown (1730-1801)",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.677&download=true,NGI.677,"Artist: Samuel Scott, c.1702-1772","An Arch of Westminster Bridge, London",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.572&download=true,NGI.572,"Artist: Francisco José de Goya y Lucientes, 1746-1828",Portrait of a Lady in a Black Mantilla,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.529&download=true,NGI.529,"Artist: Christian Luycks, 1623-after 1657",Still Life with Dead Birds,Oil on oak panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.479&download=true,NGI.479,"Artist: Francisco de Zurbarán, 1598-1664",Saint Diego of Alcalá,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.392&download=true,NGI.392,"Artist: Keeley Halswelle, 1832-1891",Landscape near Southwold,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.391&download=true,NGI.391,"Artist: Keeley Halswelle, 1832-1891",Landscape near Pangbourne,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.340&download=true,NGI.340,"Artist: David Ryckaert III, 1612-1661",Dinner at a Farmhouse,Oil on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.328&download=true,NGI.328,"Artist: Anthonie Jansz van der Croos, c.1606-1662/63",The Castle of Montfoort near Utrecht,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.289&download=true,NGI.289,"Artist: David Teniers II, 1610-1690, after: Titian, c.1488-1576",Portrait of a Man,Oil on oak panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.193&download=true,NGI.193,"Artist: Frans Hals, c.1581-1666",A Fisherboy,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.185&download=true,NGI.185,"Artist: Gonzales Coques, c.1614-1684",Portrait of a Woman in a Blue Dress,Oil on copper
https://nationalgalleryimages.ie/asset/?external_id=NGI.180&download=true,NGI.180,"Artist: Jan de Bray, c.1627-1697",A Group of two Boys,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.175&download=true,NGI.175,"Artist: George Barret, 1728/32-1784",A View near Avoca,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.153&download=true,NGI.153,"Artist: Michael George Brennan, 1839-1871",A Vine Pergola at Capri,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.152&download=true,NGI.152,"Artist: Arnoldus van Anthonissen, c.1631-after 1703",A River Scene with Shipping,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.139&download=true,NGI.139,"Artist: Edwin Henry Landseer, 1802-1873",Members of the Sheridan Family,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1231&download=true,NGI.1231,"Artist: Casimir Dunin Markievicz, 1874-1932","The Artist's Wife, Constance, Comtesse de Markievicz (1868-1927), Irish Painter and Revolutionary",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1113&download=true,NGI.1113,Artist: Pseudo Dalmasio,"Four Saints: St Ursula, St Catherine, St Augustine (?) and St Dominic",Tempera on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.1112&download=true,NGI.1112,"Artist: Ugolino di Nerio, fl. 1317-?1339/49",The Prophet Isaiah,Tempera and gold leaf on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.1105&download=true,NGI.1105,"Artist: James Jacques Tissot, 1836-1902","The Three Crows Inn, Gravesend",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1022&download=true,NGI.1022,"Artist: Francesco da Rimini, fl. c.1322-d. before 1348","The Crucifixion, Noli Me Tangere",Tempera and gold leaf on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.1020&download=true,NGI.1020,"Artist: Giuseppe Maria Crespi, 1665-1747",The Massacre of the Innocents,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1014&download=true,NGI.1014,"Artist: Master of the Carpets, fl. mid-17th century",Still Life with Musical Instruments,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.984&download=true,NGI.984,"Artist: Berthe Morisot, 1841-1895",Le Corsage Noir,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.964&download=true,NGI.964,"Artist: Eugène Delacroix, 1798-1863",Demosthenes on the Seashore,"Oil on paper, laid on wood panel"
https://nationalgalleryimages.ie/asset/?external_id=NGI.861&download=true,NGI.861,"Artist: Zanobi di Benedetto Strozzi, 1412-1468",The Assumption of the Virgin with Saints Jerome and Francis,Tempera on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.856&download=true,NGI.856,"Artist: Bernardo Strozzi, 1581-1644",Allegory of Spring and Summer,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.841&download=true,NGI.841,"Artist: Silvestro dei Gherarducci, 1339-1399",The Assumption of Saint Mary Magdalene,Tempera and gold leaf on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.780&download=true,NGI.780,"Artist: Unknown Artist, Florence, 15th century, 1460s",The Taking of Pisa,Tempera and gold leaf on poplar panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.778&download=true,NGI.778,"Artist: Unknown Artist, Florence, 15th century, 1460s",The Battle of Anghiari,Tempera and gold leaf on poplar panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.733&download=true,NGI.733,"Artist: Joshua Reynolds, 1723-1792",The Temple Family,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.701&download=true,NGI.701,"Artist: Pompeo Batoni, 1708-1787","Portrait of Joseph Leeson, later 1st Earl of Milltown (1711-1783)",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.667&download=true,NGI.667,"Artist: Pedro Núñez del Valle, 1590/94-1649",Jael and Sisera,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.666&download=true,NGI.666,"Artist: Ludovico Mazzolino, c.1480-c.1530",The Crossing of the Red Sea,Oil on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.626&download=true,NGI.626,"Artist: Francesco Solimena, 1657-1747",Allegory of Winter,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.625&download=true,NGI.625,"Artist: Dirk Valckenburg, 1675-1721",Birds with Urn in a Landscape,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.618&download=true,NGI.618,"Artist: William Hogarth, 1697-1764",The Denunciation,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.606&download=true,NGI.606,"Artist: Frans Pourbus the Younger, 1569-1622",Portrait of the Wife of Nicolas de Hellincx,Oil on oak panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.603&download=true,NGI.603,"Artist: Paolo Uccello, c.1397-1475",The Virgin and Child,Tempera on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.600&download=true,NGI.600,"Artist: Francisco José de Goya y Lucientes, 1746-1828",El Conde del Tajo,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.558&download=true,NGI.558,"Artist: Anthonie De Lorme, c.1610-1673","Interior of the St Laurenskerk, Rotterdam",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.507&download=true,NGI.507,"Artist: Salomon van Ruysdael, 1600/03-1670",The Halt,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.442&download=true,NGI.442,"Artist: Andrea Mantegna, 1430/31-1506",Judith with the Head of Holofernes,Tempera on linen
https://nationalgalleryimages.ie/asset/?external_id=NGI.436&download=true,NGI.436,"Artist: Willem Cornelisz Duyster, 1599-1635",Interior with Soldiers,Oil on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.347&download=true,NGI.347,"Artist: Nicolaes Maes, 1634-1693",Vertumnus and Pomona,Oil on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.330&download=true,NGI.330,"Artist: Adriaen Thomasz Key, c.1544-after 1589",Portrait of a Man Aged 31,Oil on oak panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.277&download=true,NGI.277,"Artist: Willem Key, c.1515-1568",Saint Jerome,Oil on oak panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.262&download=true,NGI.262,"Artist: Mario Nuzzi, 1603-1673","Portrait of a Lady, Surrounded by a Garland of Flowers",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.242&download=true,NGI.242,"Artist: Fra Angelico, c.1400-1455",Saints Cosmas and Damian and their Brothers Surviving the Stake,Tempera and gold leaf on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.239&download=true,NGI.239,"Artist: Alessandro Oliverio, c.1500-after 1544",Portrait of a Young Man,Oil on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.219&download=true,NGI.219,"Artist: Jusepe de Ribera, c.1591-1652",Saint Onuphrius,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.192&download=true,NGI.192,"Artist: Guercino, 1591-1666",Saint Joseph with the Christ Child,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.189&download=true,NGI.189,"Artist: Pieter Pourbus, 1523/24-1584",The Golden Calf,Oil on oak panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.182&download=true,NGI.182,"Artist: Bernardo Bellotto, 1721-1780","Dresden from the Right Bank of the Elbe, below the Augustus Bridge",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.181&download=true,NGI.181,"Artist: Bernardo Bellotto, 1721-1780","Dresden from the Right Bank of the Elbe, above the Augustus Bridge",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.133&download=true,NGI.133,"Artist: René Théodore Berthon, 1776-1859","Portrait of Lady Morgan (Sydney Owenson) (1776-1859), Writer",Oil on canvas
